Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal2_sas_plan.11,0.1,4,0.015967845916748047,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.12,0.1,4,0.01198577880859375,"[0.02011905 0.00922957 0.02221927 0.0053011  0.01954432 0.00876424
 0.01425528 0.00581121]",goal2,"[0.02011905 0.00922957 0.02221927 0.0053011  0.01954432 0.00876424
 0.01425528 0.00581121]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.13,0.1,4,0.038903236389160156,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.14,0.1,4,0.04126715660095215,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.15,0.1,3,0.029968976974487305,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal3,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal4,"[0.         0.         0.02307919 0.01654314 0.0434503  0.01384752
 0.01170627 0.        ]",goal4,goal2
goal2_sas_plan.16,0.1,4,0.005983591079711914,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.17,0.1,3,0.03691220283508301,"[0.01513156 0.00853159 0.04008774 0.00480919 0.00931433 0.00506978
 0.01207325 0.00593669]",goal2,"[0.01513156 0.00853159 0.04008774 0.00480919 0.00931433 0.00506978
 0.01207325 0.00593669]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.18,0.1,4,0.023971080780029297,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.19,0.1,5,0.0229642391204834,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal3,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal4,"[0.         0.         0.01809116 0.02051094 0.03630551 0.00500967
 0.01386902 0.        ]",goal4,goal2
goal2_sas_plan.2,0.1,4,0.014967918395996094,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.20,0.1,4,0.04698991775512695,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.21,0.1,4,0.013976573944091797,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.22,0.1,4,0.02297043800354004,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.23,0.1,3,0.013979911804199219,"[0.01513156 0.00853159 0.04008774 0.00480919 0.00931433 0.00506978
 0.01207325 0.00593669]",goal2,"[0.01513156 0.00853159 0.04008774 0.00480919 0.00931433 0.00506978
 0.01207325 0.00593669]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.24,0.1,3,0.013978958129882812,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal2
goal2_sas_plan.25,0.1,3,0.012981414794921875,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal2
goal2_sas_plan.26,0.1,4,0.032958984375,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.27,0.1,4,0.04595804214477539,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.28,0.1,3,0.015971660614013672,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal2
goal2_sas_plan.29,0.1,4,0.017937183380126953,"[0.02011905 0.00922957 0.02221927 0.0053011  0.01954432 0.00876424
 0.01425528 0.00581121]",goal2,"[0.02011905 0.00922957 0.02221927 0.0053011  0.01954432 0.00876424
 0.01425528 0.00581121]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.3,0.1,4,0.01912522315979004,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.30,0.1,4,0.024950027465820312,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.31,0.1,4,0.028958559036254883,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.32,0.1,4,0.02695488929748535,"[0.02011905 0.00922957 0.02221927 0.0053011  0.01954432 0.00876424
 0.01425528 0.00581121]",goal2,"[0.02011905 0.00922957 0.02221927 0.0053011  0.01954432 0.00876424
 0.01425528 0.00581121]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.33,0.1,3,0.026961088180541992,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal3,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal4,"[0.         0.         0.02307919 0.01654314 0.0434503  0.01384752
 0.01170627 0.        ]",goal4,goal2
goal2_sas_plan.34,0.1,4,0.025960445404052734,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.35,0.1,4,0.027957439422607422,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.36,0.1,4,0.02696514129638672,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.37,0.1,4,0.018969297409057617,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.38,0.1,4,0.0299530029296875,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.39,0.1,3,0.017966032028198242,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal2
goal2_sas_plan.4,0.1,5,0.026958227157592773,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal3,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal4,"[0.         0.         0.01809116 0.02051094 0.03630551 0.00500967
 0.01386902 0.        ]",goal4,goal2
goal2_sas_plan.40,0.1,4,0.019963502883911133,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.41,0.1,5,0.012964248657226562,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal3,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal4,"[0.         0.         0.01809116 0.02051094 0.03630551 0.00500967
 0.01386902 0.        ]",goal4,goal2
goal2_sas_plan.5,0.1,4,0.011968374252319336,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.01857202 0.00871737 0.02402949 0.00499649 0.01853679 0.00839947
 0.01506739 0.00627157]",goal2,"[0.         0.         0.13548387 0.         0.         0.
 0.         0.        ]",goal2,goal2
goal2_sas_plan.6,0.1,4,0.07492733001708984,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal3,"[0.01211762 0.00649904 0.02389085 0.00634968 0.02675437 0.0117612
 0.01886011 0.00448142]",goal4,"[0.         0.         0.04048525 0.00146096 0.04924618 0.01855593
 0.04263292 0.        ]",goal4,goal2
goal2_sas_plan.7,0.1,3,0.010970830917358398,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal2
goal2_sas_plan.8,0.1,3,0.017967700958251953,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal2
goal2_sas_plan.9,0.1,3,0.01796722412109375,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal2
goal3_sas_plan.0,0.1,3,0.010973453521728516,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal3
goal3_sas_plan.1,0.1,3,0.02596116065979004,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal3
goal3_sas_plan.10,0.1,3,0.01796698570251465,"[0.01458185 0.00822165 0.01421177 0.00981115 0.01807528 0.00935853
 0.01163464 0.00572102]",goal3,"[0.01458185 0.00822165 0.01421177 0.00981115 0.01807528 0.00935853
 0.01163464 0.00572102]",goal4,"[0.         0.         0.         0.02903105 0.00781509 0.01582387
 0.         0.        ]",goal3,goal3
goal3_sas_plan.2,0.1,3,0.02491927146911621,"[0.01458185 0.00822165 0.01421177 0.00981115 0.01807528 0.00935853
 0.01163464 0.00572102]",goal3,"[0.01458185 0.00822165 0.01421177 0.00981115 0.01807528 0.00935853
 0.01163464 0.00572102]",goal4,"[0.         0.         0.         0.02903105 0.00781509 0.01582387
 0.         0.        ]",goal3,goal3
goal3_sas_plan.3,0.1,3,0.010971784591674805,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal3,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal4,"[0.         0.         0.02307919 0.01654314 0.0434503  0.01384752
 0.01170627 0.        ]",goal4,goal3
goal3_sas_plan.4,0.1,3,0.025962114334106445,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal3,"[0.01485867 0.00764393 0.01509771 0.00687113 0.03087713 0.01342019
 0.01484693 0.0052311 ]",goal4,"[0.         0.         0.02307919 0.01654314 0.0434503  0.01384752
 0.01170627 0.        ]",goal4,goal3
goal3_sas_plan.5,0.1,4,0.03495454788208008,"[0.01360439 0.00713953 0.01527152 0.00712875 0.0310633  0.01357468
 0.01507235 0.00534914]",goal3,"[0.01360439 0.00713953 0.01527152 0.00712875 0.0310633  0.01357468
 0.01507235 0.00534914]",goal4,"[0.         0.         0.02371387 0.0174347  0.0319148  0.01422832
 0.01207185 0.        ]",goal4,goal3
goal3_sas_plan.6,0.1,3,0.0269622802734375,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal3
goal3_sas_plan.7,0.1,3,0.026963472366333008,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal3
goal3_sas_plan.8,0.1,3,0.016969919204711914,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal3
goal3_sas_plan.9,0.1,3,0.016973495483398438,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.00381761 0.00337573 0.01955033 0.00543769 0.01057965 0.00533027
 0.0576688  0.00254926]",goal6,"[0.         0.         0.02297596 0.00368232 0.0104685  0.00412523
 0.08038868 0.        ]",goal6,goal3
goal4_sas_plan.0,0.1,5,0.013960123062133789,"[0.01732835 0.00813362 0.01897844 0.00498329 0.03600927 0.00837728
 0.01502758 0.006255  ]",goal7,"[0.01732835 0.00813362 0.01897844 0.00498329 0.03600927 0.00837728
 0.01502758 0.006255  ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.1,0.1,5,0.044937849044799805,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal3,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal4,"[0.         0.         0.01809116 0.02051094 0.03630551 0.00500967
 0.01386902 0.        ]",goal4,goal4
goal4_sas_plan.10,0.1,4,0.03694653511047363,"[0.0191064  0.00867419 0.02023978 0.00529841 0.02133279 0.00952105
 0.01526784 0.00616532]",goal7,"[0.0191064  0.00867419 0.02023978 0.00529841 0.02133279 0.00952105
 0.01526784 0.00616532]",goal4,"[0.0191064  0.00867419 0.02023978 0.00529841 0.02133279 0.00952105
 0.01526784 0.00616532]",goal4,goal4
goal4_sas_plan.11,0.1,6,0.012969970703125,"[0.01919274 0.00871339 0.01801035 0.00532235 0.03082694 0.00956407
 0.01443494 0.00582898]",goal7,"[0.01919274 0.00871339 0.01801035 0.00532235 0.03082694 0.00956407
 0.01443494 0.00582898]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.12,0.1,5,0.021954059600830078,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal3,"[0.01397512 0.00749527 0.0159692  0.00766356 0.03229042 0.00786146
 0.01582335 0.00566024]",goal4,"[0.         0.         0.01809116 0.02051094 0.03630551 0.00500967
 0.01386902 0.        ]",goal4,goal4
goal4_sas_plan.13,0.1,6,0.04799294471740723,"[0.02023574 0.00901357 0.01876032 0.00519093 0.02455189 0.00915191
 0.01514053 0.00600895]",goal7,"[0.02023574 0.00901357 0.01876032 0.00519093 0.02455189 0.00915191
 0.01514053 0.00600895]",goal4,"[0.02023574 0.00901357 0.01876032 0.00519093 0.02455189 0.00915191
 0.01514053 0.00600895]",goal4,goal4
